tripduration,usertype
11.64855919,member
4.224044012,member
8.104513185,member
3.271076146,member
5.185285996,member
10.59293699,member
15.82175758,member
16.55965517,member
11.15837708,member
10.17196059,member
9.542757202,member
8.882898352,member
14.05418502,member
19.73230241,member
9.691666667,member
24.85,member
12.77222222,member
11.43333333,member
46.29166667,member
5.95,member
7.819981061,member
19.8010582,member
16.14782609,member
13.17875,member
14.37205882,member
41.4875,member
9.26,member
146.6333333,member
17.09166667,member
7.345833333,member
29.20833333,member
16.32592593,member
-14.08389356,member
9.904088563,member
11.05804772,member
2.310491607,member
15.12634033,member
9.466353276,member
-2.880286738,member
6.40544653,member
8.697860837,member
3.608392645,member
12.27142857,member
15.71227273,member
1.066666667,member
10.48,member
40.36666667,member
8.144389439,member
16.74166667,member
4.845138889,member
12.58007726,member
12.26666667,member
3.073071325,member
3.475184017,member
18.38229167,member
13.91589471,member
10.48203782,member
11.540625,member
12.27222222,member
35.61666667,member
24.34,member
12.75416667,member
23.07375,member
19.5311828,member
15.69100529,member
14.29722222,member
18.3469697,member
16.07420091,member
12.55975078,member
0.15558104,member
29.36666667,member
16.76666667,member
23.29139785,member
16.68401361,member
16.63703704,member
19.62321429,member
16.78222222,member
23.39257426,member
10.58028889,member
5.155756303,member
6.769783529,member
21.65752688,member
21.27662602,member
21.5,member
7.619909394,member
6.171875,member
9.702552846,member
10.46290397,member
12.13396657,member
5.546564885,member
30.20328084,member
10.71261261,member
11.62328889,member
8.563059361,member
16.6945122,member
14.24631966,member
22.15345543,member
16.15970398,member
18.63442068,member
14.78991723,member
17.00571753,member
23.59085809,member
12.01099456,member
18.01666667,member
27.94166667,member
5.45,member
12.06239119,member
6.672662602,member
7.227748691,member
1.406929348,member
7.278486204,member
-14.01398426,member
9.99320864,member
6.073333333,member
18.65,member
17.61997636,member
20.40128205,member
16.35149502,member
10.09508857,member
13.62977941,member
12.21339506,member
4.089298246,member
5.434692246,member
15.94,member
14.22897682,member
12.52671194,member
7.418054014,member
8.573489075,member
4.667679691,member
13.91888889,member
9.851575931,member
16.656,member
15.48067227,member
22.06960784,member
16.94916926,member
24.58076923,member
17.07734375,member
12.56157407,member
8.780051893,member
1.129409918,member
15.97692308,member
15.625,member
14.66111111,member
25.525,member
12.11495726,member
24.72083333,member
14.39191919,member
15.73549784,member
20.88910256,member
11.62017336,member
7.413333333,member
13.40175439,member
8.718649194,member
27.22380952,member
15.08261494,member
11.51908023,member
10.36892123,member
13.53265306,member
30.06666667,member
13.64168714,member
5.518016432,member
39.78333333,member
-2.204647436,member
0.140069686,member
14.5028607,member
12.05878931,member
13.07677756,member
18.77345502,member
14.92092954,member
9.792287727,member
15.10111518,member
13.76117797,member
19.45925926,member
15.9440051,member
23.54090909,member
5.387537948,member
12.47051724,member
8.091521823,member
17.2733871,member
22.33361976,member
14.34549808,member
16.19249012,member
17.46122807,member
12.88090847,member
20.2,member
-14.23422665,member
15.83865385,member
24.12916667,member
14.47990196,member
15.59761905,member
11.85634921,member
11.2225,member
11.13992032,member
7.648743386,member
18.75378788,member
15.0521542,member
10.55384615,member
10.51069803,member
12.27352941,member
10.10209279,member
14.84904762,member
9.3,member
4.276099537,member
11.15472637,member
7.200917958,member
10.04736673,member
5.514765101,member
5.414985994,member
7.692207506,member
11.8542517,member
12.71441667,member
8.594289793,member
13.8025641,member
23.225,member
20.58333333,member
5.195857418,member
15.38061858,member
9.699537037,member
8.5,member
-74.52708333,member
11.55166667,member
20.61666667,member
27.72222222,member
15.63172043,member
22.61666667,member
13.42727273,member
5.466666667,member
15.73781703,member
15.1215847,member
30.3,member
11.29257741,member
11.94885417,member
7.263395225,member
10.8,member
2.923344191,member
14.95555556,member
7.965340909,member
37.27380952,member
12.82280385,member
10.20791457,member
8.166542289,member
14.1112462,member
18.46728395,member
18.75,member
16.83333333,member
7.405813467,member
4.374026764,member
13.82801595,member
9.676687543,member
12.52815735,member
12.68333333,member
16.05533333,member
10.70216828,member
10.27037037,member
11.83333333,member
7.424430642,member
5.318178105,member
8.570864198,member
8.667065603,member
8.416666667,member
9.411619718,member
15.92011494,member
4.65,member
8.931481481,member
3.804385965,member
8.5,member
10.78461538,member
17.66666667,member
2.827777778,member
9.735858586,member
11.1340404,member
6.74375,member
10.5,member
20.63333333,member
2.633333333,member
0.666666667,member
8.425347222,member
5.953549383,member
8.244835681,member
12.43735409,member
10.05242248,member
7.621773183,member
15.95,member
2.545906433,member
9.559643606,member
8.745740741,member
18.08684211,member
4.966666667,member
3.344634146,member
11.8945614,member
14.22333333,member
20.98333333,member
-38.35442177,member
15.32850877,member
32.51666667,member
9.833333333,member
2.533333333,member
7.949122807,member
13.23122066,member
8.584879725,member
5.474411765,member
32.23333333,member
-1.151960784,member
12.79833333,member
2.611518325,member
7.717299006,member
9.572208333,member
5.081526104,member
6.543675595,member
12.16555556,member
12.31236559,member
6.613445378,member
10.63084291,member
1.620014144,member
4.46036036,member
10.75952381,member
15.22318841,member
6.018918919,member
10.3,member
28.24253731,member
13.98055556,member
9.618095238,member
9.125,member
19.10277778,member
-6.232364341,member
17.902,member
16.08404255,member
-3.271993127,member
15.23582375,member
14.03851541,member
11.39888889,member
6.499106003,member
-8.024107143,member
10.70505051,member
11.76598639,member
12.25755208,member
13.05883333,member
5.835040984,member
-6.087777778,member
12.35,member
22.75555556,member
37.38333333,member
8.688888889,member
10.6652381,member
9.656666667,member
12.85402778,member
-8.054487179,member
7.800659472,member
8.159139785,member
9.03125731,member
7.296275753,member
8.266190476,member
8.236592593,member
11.82589286,member
8.566611661,member
-23.48888889,member
21.21666667,member
7.736666667,member
14.33333333,member
7.563888889,member
5.676515152,member
16.13055556,member
17.80721393,member
14.93383838,member
13.00222222,member
7.761111111,member
20.05,member
11.94,member
15.12407407,member
14.04704301,member
6.326287263,member
14.56991342,member
12.27352941,member
10.07948718,member
10.41666667,member
11.80342131,member
8.377380952,member
12.53171521,member
2.946891534,member
5.063333333,member
-0.450555556,member
7.688864787,member
4.906414474,member
4.046128609,member
8.404415954,member
-53.16704545,member
10.4608288,member
3.617741935,member
-3.106833333,member
11.33728223,member
1.986122449,member
14.93333333,member
10.97397465,member
3.680437158,member
9.475421941,member
9.381465517,member
9.493089431,member
5.286943745,member
10.78686594,member
8.064989293,member
6.592361111,member
10.44099617,member
9.180392157,member
7.16767208,member
9.290615385,member
7.01019943,member
6.806175299,member
0.336764706,member
9.042217559,member
6.017665131,member
5.655429403,member
11.07701149,member
10.55361446,member
6.818073593,member
8.15042735,member
12.36131611,member
7.106862745,member
2.8875,member
25.57843137,member
12.71552632,member
29.31666667,member
11.22333333,member
10.45440252,member
20.24254386,member
17.36493056,member
10.705,member
17.74444444,member
4.4,member
17.62407407,member
10.075,member
9.098795518,member
8.627777778,member
14.88333333,member
10.9960452,member
4.461655012,member
12.98666667,member
11.78267974,member
18.14333333,member
11.17897436,member
9.800268817,member
-60.644,member
12.50772128,member
6.229434698,member
13.52155556,member
8.125117371,member
16.71666667,member
10.08664717,member
7.684775641,member
12.22662602,member
13.58645833,member
12.90084388,member
10.82607843,member
5,member
19.67,member
9.163428875,member
9.762186898,member
10.28034682,member
7.697896825,member
10.43741667,member
7.951358696,member
8.988505747,member
8.02391647,member
7.634101749,member
14.050818,member
13.05555556,member
8.702941176,member
18.29848485,member
14.78375,member
6.316666667,member
5.938541667,member
12.21790123,member
12.73831237,member
6.190065681,member
20.00770202,member
6.264205817,member
15.59744186,member
8.296666667,member
17.91008772,member
10.53333333,member
12.69414414,member
4.821794872,member
23.96666667,member
9.808089261,member
4.116666667,member
5.85,member
15.40526316,member
10.04583333,member
9.418580247,member
2.590042599,member
3.977005063,member
5.505148206,member
4.627675926,member
8.123684211,member
9.879654404,member
9.699242424,member
8.8,member
-2.591111111,member
13.75749235,member
8.941330344,member
19.27424242,member
9.765591398,member
3.116397849,member
12.1071364,member
6.875,member
17.27962963,member
0.385828535,member
-3.746549708,member
13.94702381,member
9.291638225,member
25.99224806,member
5.211111111,member
7.107142857,member
14.57348485,member
14.33269231,member
8.631506849,member
6.634188034,member
3.004465213,member
8.895103093,member
7.208111633,member
9.123333333,member
12.09769737,member
14.05897436,member
6.405350379,member
10.35147287,member
8.754931973,member
10.34412393,member
6.313541667,member
11.85034722,member
12.25588235,member
21.95128205,member
8.02,member
7.05,member
3.306666667,member
11.43089431,member
12.87054795,member
10.075,member
8.985897436,member
8.068333333,member
12.42083333,member
11.46666667,member
27.02962963,member
14,member
3.1,member
-92.30595238,member
8.439492754,member
10.19429477,member
10.14779006,member
8.207214612,member
9.350865801,member
7.859132948,member
2.615194682,member
6.373614275,member
9.511093248,member
5.901376812,member
0.183333333,member
8.165355805,member
